Date,Name,Comment
Tue Apr 07 03:38:32 PDT 2009,beutflone,going to the Dr with Anthony today..im sure the news wont be great   his icd has gone off numerous times...
Tue Apr 07 02:19:24 PDT 2009,ninja_kate,i'll be in london today. Wave if you see me 
Tue Apr 07 00:51:52 PDT 2009,chrismehigan,@cufa Getting lots of dentist time myself at the moment. Very stressfull and sore  take it nice and easy for the rest of the day!
Tue Apr 07 01:36:13 PDT 2009,whatsernamenic,@jodie_lane JODIE? ARE YOU AWAKE? ARE YOU HUNGRY? DO YOU NEED ANYTHING? coz i'm leaving. coz you wont talk to me 
Mon Apr 06 23:56:47 PDT 2009,E_rocKsteadY,"wow! i got sick out of nowhere  and now i cant think straight....and mtv hasnt posted the hills online, wtf!"
Tue Apr 07 01:43:58 PDT 2009,TriciaSeverino,just baked cookies BY MYSELF!!! 
Tue Apr 07 02:23:04 PDT 2009,TristanRose,@k1tten lol supp it aint fucked 
Tue Apr 07 00:08:40 PDT 2009,ForeverYours__,I'm in a David Bowie mood  I feel like watching Labyrinth!!! Sexiest GOBLIN KING I've ever seen. CLASSIC!
Mon Apr 06 23:49:49 PDT 2009,angelarg,@TheBlondeTheory  ditch in another parish. Some really sick people in this world. 
Mon Apr 06 23:14:43 PDT 2009,Kelsey_Leigh,Why does school take over your life so much you don't get sleep anymore  .. I am still doing school work and have more to do as well
Tue Apr 07 00:08:36 PDT 2009,JoeJFletcher,Left head phone has died this morning. 1 head phone to keep me company on my journey 
Tue Apr 07 02:13:12 PDT 2009,eatlikeagirl,"@rolyatoj just some teething problems, my new house &amp; I will be friends "
Tue Apr 07 04:04:36 PDT 2009,alondono,"@DHughesy What made you say twitterers are witty as f###? I guess I'm not one of the witty ones, since I had to ask "
Tue Apr 07 02:23:13 PDT 2009,eldonvito,Goooooood morning Twitter-World! 
Tue Apr 07 04:25:46 PDT 2009,JRRobertson,I need a hangover cure 
Tue Apr 07 02:50:20 PDT 2009,Pd_91,Sitting in work 
Mon Apr 06 23:13:40 PDT 2009,gabbolina,"I wonder what jon thinks when he see's all his tweets, i picture him and jordan busting a nut laughing at us.  oh yeah.. jordan..."
Mon Apr 06 23:57:53 PDT 2009,jamrock,@djlogansama Ugh. That first 'now' should be a 'know'. It's your fault for making me stay up late on a Monday 
Tue Apr 07 01:33:16 PDT 2009,chels94,1 day hopefully 
Tue Apr 07 03:35:48 PDT 2009,ashleymx,Ive lost my new car smell 
Mon Apr 06 23:51:39 PDT 2009,xallthatjazzx,Oh my gosh... Oh my gosh...Susy is going to kill me with her remedy. 
Tue Apr 07 02:38:44 PDT 2009,SterlingHug,I have no idea how to use twitter.  No one wants to follow me cause I'm a bland person.
Tue Apr 07 02:58:10 PDT 2009,kvmccrty9,"just couldn't sleep last night.    Working 7a-3p, than dinner with Megan.  Happy Bday JL!"
Tue Apr 07 03:39:43 PDT 2009,LfcRobbo,Cant find a laptop thats reasonably priced and has good editing software. May have to save for a few months 
Tue Apr 07 01:00:09 PDT 2009,moonscraps,is with the flu... 
Tue Apr 07 03:54:25 PDT 2009,LauraKalbag,@shubox damn. neither are on there 
Mon Apr 06 23:18:53 PDT 2009,BassJunkie,"@CartBozman don't you worry matey, I'm still around, just trying to juggle podcasting, life, and my Internet life "
Mon Apr 06 23:24:53 PDT 2009,Geoffasaurus,Keeeerrrrriiiiii!!!!  I really have nothing better to do then post on this thing at 224am.....wonderfullll. Says alot.
Mon Apr 06 23:15:45 PDT 2009,AndiVoci,@kalichosich awww poor puppy is she ok? 
Mon Apr 06 22:22:47 PDT 2009,ajarofalmonds,@ProductOfFear You can tell him that I just burst out laughing really loud because of that  Thanks for making me come out of my sulk!
Mon Apr 06 23:43:37 PDT 2009,rishabh_gupta,poker is addictive  VERY!
Tue Apr 07 01:13:52 PDT 2009,technex,"@K2Kyle Good luck, hope the weather holds out for you "
Mon Apr 06 22:53:21 PDT 2009,ohappleda,@sarahmorrmorr having a marathon now!!!!! 
Tue Apr 07 04:03:06 PDT 2009,KellyKB,"Kelly Good morning fellow tweets, there is allot of spamers on here.  but thats ok, I'll just get rid of them. http://ff.im/1Y9yn"
Tue Apr 07 01:24:52 PDT 2009,triggerflanke,hermes packetdienst sucks 
Mon Apr 06 22:33:02 PDT 2009,norbs,@jimmycarr that big oaf can play piano? 
Tue Apr 07 02:13:46 PDT 2009,drewie123,@Raiha Glad to hear you're making the switch. You will not be disappointed 
Tue Apr 07 01:48:33 PDT 2009,Pitxi,"@uhhfansite YAY! Thank you! I've been searching for it and finding nothing. I'll watch it when I'm back home, lately.. can't wait "
Tue Apr 07 02:05:39 PDT 2009,ikeyjoe,Playing PKR online poker and has a headache 
Tue Apr 07 02:56:52 PDT 2009,xhardtoforget,"@beccaacyrusx chyeahhhh ;) my shoulders, back and legs all hurt atm "
Tue Apr 07 00:43:43 PDT 2009,cathyk614,@bloghamptons that was an great story.  I remember last year that someone did that at a starbucks and it kept going down the line 
Tue Apr 07 00:14:04 PDT 2009,TeeJay91,woo thanks ron and steeve for following me yeow i have folowerssss  haha  p.s i wanna got to the ellen show 
Mon Apr 06 23:48:55 PDT 2009,PeaceLoveTrees,bars on Monday = awesome.  
Tue Apr 07 02:26:44 PDT 2009,VAMBAY,@theresaxo I still can't believe you have to move. I will be over after work to help paint. aww RIP your walllllll 
Tue Apr 07 02:27:15 PDT 2009,shirodkartejas,My DotA ladder stats on GArena don't seem to have been updated 
Tue Apr 07 00:14:08 PDT 2009,11bangbang,@RacelloMaria Thanks  =P
Tue Apr 07 01:23:24 PDT 2009,RichardWelsh,@MollyFlagtail excellent! Howdy naYbur  i do love me some tail waggers!
Mon Apr 06 23:08:51 PDT 2009,Tertia,@DChetty I feel that way about sleep. What's the point if I am just going to wake up in a few hours anyway! 
Mon Apr 06 23:16:45 PDT 2009,mishkia,aaaaand back to my literature review  At least i have a friendly cup of coffee to keep me company.
Tue Apr 07 02:39:15 PDT 2009,EMILYstack,"@sonnyjoeflangan goddammit, i missed it  what 3 songs? xx"
Tue Apr 07 00:38:19 PDT 2009,Ehnbomskan,@hanseric You can call me Faith. 
Mon Apr 06 22:22:32 PDT 2009,CiaraRenee,I need a hug 
Tue Apr 07 02:38:37 PDT 2009,clareedwards,@taratomes I applied to go on that - but my Dad wouldn't drive me to Manchester for the auditions 
Mon Apr 06 23:28:27 PDT 2009,jennyjameyson,i was so happy today was nice out!!  im so happy spring has shown up..for now anyways 
Tue Apr 07 00:03:16 PDT 2009,zelciia,down to 2 packs of moroccan mint tea...and a whole truckloads of kenyan tea. 
Tue Apr 07 04:27:13 PDT 2009,SindySpyder,"I spent 52 paying bills today. Goodbye money, it was fun while it lasted... "
Tue Apr 07 00:58:25 PDT 2009,jadedownes,10 hours sleep. mmmmmm  town and hair dressers today!!
Tue Apr 07 02:28:54 PDT 2009,xxloolooxx,@WestEndActress nooo u shudent have deleted it  x
Mon Apr 06 23:13:26 PDT 2009,Caeleth,@FrankSchuil IRL is way more user friendly in my opinion 
Tue Apr 07 04:32:08 PDT 2009,sayhitohj,is not having a good day today. 
Mon Apr 06 23:03:02 PDT 2009,KaylaMari,@ninjaguitarsex I'm pretty sure the show part is just for before the show. Then it's like Twitter for the whole NIN fan community. 
Tue Apr 07 02:29:27 PDT 2009,todayinsf,@dnscook Roxy: That's hysterical! What's your Kitty's name? I hope you'll be watching at 6:30am! 
Mon Apr 06 22:23:39 PDT 2009,anantha_chirps,@saravananp mine is B North. Still need to decide 'aaru hithavaru ninage ee moovaroLage' to vote 
Mon Apr 06 23:47:57 PDT 2009,DuskRose,Updating my grandmother's computer. Always fun stuff. 
Mon Apr 06 22:48:02 PDT 2009,a99kitten,@ricardooooo we'll have a geek off next time you are in Tahoe!! But you need to get miss vicky jay reciting star wars by then 
Mon Apr 06 23:11:55 PDT 2009,Hanster7705,i feel sick  too much icecream
Tue Apr 07 00:48:23 PDT 2009,ladykillerr,ps just broke my fucking phone 
Tue Apr 07 02:13:32 PDT 2009,Sion71,"@holyschmoke fingers are firmly crossed for you, any advice, give me a shout "
Tue Apr 07 00:19:03 PDT 2009,micheleconnolly,@Adricorn Thanks for your Atwood advice - I'll put them on my list. 
Tue Apr 07 01:19:21 PDT 2009,NicoledeGroot,is getting ready for her job interview 
Tue Apr 07 04:01:23 PDT 2009,_MisterG,"@mrmackenzie I tried to tweet you about how annoying LS was when I just installed trial, but it wouldn't let me. Uninstalled. "
Tue Apr 07 01:40:42 PDT 2009,ShadderdGlass,Ahh sorry ya';ll for not being able to twitter from the show my phone so did not work in there at all  But brit was amazeing....ahhh
Tue Apr 07 00:49:32 PDT 2009,griffybabyyyy,i think i have tonsillitis 
Tue Apr 07 01:43:40 PDT 2009,ruanmalan,The University of Pretoria is a great place to contract at 
Mon Apr 06 23:25:23 PDT 2009,ellaireyantis,Lookin like an all-nighter. I hate it when I do this to myself 
Tue Apr 07 00:58:44 PDT 2009,darkfear,In work early.  Happy birthday to me 
Tue Apr 07 01:21:15 PDT 2009,PamsLove,@deepbluesealove Im still here .. reading an article on a different site.Seems a little dull on twitter tonight with no music 
Tue Apr 07 00:24:18 PDT 2009,keefster,Caught myself looking up the iphone. Promised I wouldn't torcher myself as I still have 6 months left on my current contract 
Tue Apr 07 03:54:10 PDT 2009,claire_michelle,"*sigh* another day, another pile of exciting research to trawl through... More of this tomorrow too "
Mon Apr 06 23:48:40 PDT 2009,Dollycakes,Now on twitter! How fun! 
Mon Apr 06 22:28:38 PDT 2009,Ryanjoh,Just won 20$ on unc game 
Tue Apr 07 01:23:39 PDT 2009,MiramarMike,@chrisnoble_nz @aspir8or Some like the new http://beta.friendfeed.com/miramarmike and some don't - tough world pleasing us all eh! 
Tue Apr 07 02:58:34 PDT 2009,Synoiz,I'm getting more and more people asking where they can buy the #Ambients album. Simple answer is &quot;not yet&quot;  It'll be on iTunes eventually
Tue Apr 07 03:41:38 PDT 2009,Neomic,"I'm having some trouble partitioning my external hard drive, i cant get it the way i want it.. "
Mon Apr 06 23:07:21 PDT 2009,Lydisquidie,wishes for good old cartoons to come back. ie: Captain Planet! Where's Wally! Daria! (sadness  )
Tue Apr 07 02:37:18 PDT 2009,kao_ami,be offline 
Tue Apr 07 04:33:14 PDT 2009,DarlingNycki,@Willie_day26 i really wish i could see ya'll tonight but i live in Lansing so i had no way of entering in the contest  sigh
Mon Apr 06 23:27:03 PDT 2009,yellows_rock,@smokey_robinson  you fell off my list...did I offend you?  
Tue Apr 07 02:13:11 PDT 2009,PureCutenessSuz,@janniesTWbox But the dip keeps following me!  Neh gaat alweer stuk beter gelukkig. Just one of those days!
Tue Apr 07 01:39:14 PDT 2009,meghanaksagar,"@omkar_kurode : you won coz i created &quot;avenues&quot; for you! and yeah, i made the mistake of choosing TANGO over ZONE "
Tue Apr 07 04:18:55 PDT 2009,alexcentomo,"omg i slept 2 hours, this sucks. now i'm off to school until 5:30  then i have to memorize my french oral and study for exams :'( too much"
Tue Apr 07 02:14:19 PDT 2009,swingtag,and as we turn and look to the future..... very interesting times ahead 
Mon Apr 06 23:28:39 PDT 2009,MichaelMcA,in Aries with peter and luke 
Mon Apr 06 23:12:57 PDT 2009,anna_lenask,Good morning everyone 
Tue Apr 07 02:48:57 PDT 2009,ceedee75,"Morning all! It's a grey day in Holland  Come on spring, you can do it!!!"
Mon Apr 06 22:38:03 PDT 2009,softspokenmc,"http://twitpic.com/2y2tq - So far, it is interesting. "
Tue Apr 07 00:42:57 PDT 2009,badwulfstudio,"A lovely day, blazing sunshine.... too bad I have to work "
Mon Apr 06 23:45:15 PDT 2009,iain20,Up early 
Tue Apr 07 04:34:37 PDT 2009,semajretrac,@ mileycyrus: man it sounds like you had a rough night  i'm sorry. Hope ya get some sleep soon!
Mon Apr 06 23:53:13 PDT 2009,anefallarme,@phatelara awesome Debbs! 
Tue Apr 07 02:50:45 PDT 2009,DebbieJay,I sooo cannot afford to get an iPhone 
Mon Apr 06 23:38:24 PDT 2009,floatr,"@spotonpr Attending a PSFK conference is approx. $400, attending a Submit conference is $800. Reasonable? "
Tue Apr 07 01:28:27 PDT 2009,cusamano,"BTW- if you're sick, I found the best medicine!  http://www.youtube.com/watch?v=1wg_L0wGTyA"
Tue Apr 07 02:38:48 PDT 2009,bloxxx,"@latexfetish Okay, your blog is now included on www.bloxxx.net - Would be happy if you include a link back to me - if you want to "
Tue Apr 07 00:58:52 PDT 2009,Pinklovz21,@mileycyrus If it makes any sense is it wierd to be bored and THATS the reason for not being able to sleep?? lol 
Tue Apr 07 01:24:22 PDT 2009,Lukinzine,Just woke up...need to walk the dog...an go to the store and buy some breakfast. I hope I the vinyls I ordered today! 
Tue Apr 07 00:53:47 PDT 2009,svartling,Oh man! The only thing missing in the new FriendFeed beta for using it as a Twitter client is a ReTweet button  http://ff.im/-1Y0vX
Tue Apr 07 00:15:01 PDT 2009,DaveP_Twit,Why do I keep working for places that DON'T do the Cycle2Work scheme. 15% disc at Halfauds is good enough. 
Mon Apr 06 22:56:58 PDT 2009,jonsgrownwoman,@JonathanRKnight aw ok goonite....  
Tue Apr 07 01:34:12 PDT 2009,bekibutton,@Julia_B I love kiwi fruit and porridge! Kiwi fruit on pancakes also surprisingly good 
Tue Apr 07 00:53:47 PDT 2009,andrewferrier,"@perrins, d'oh  Although I still don't know which of the 47 labs in SV that is. The one in Burlingame?"
Tue Apr 07 03:37:43 PDT 2009,caseysevenfold,@pyroroux  your mean
Mon Apr 06 23:37:55 PDT 2009,markdavidson,@MrTweet_Alert Would you please email me? I can't seem to get Mr. Tweet to work... Still. What's up with that? Thanks. 
Tue Apr 07 02:43:13 PDT 2009,VictoriaSoguero,immm sooooo lowwww 
Tue Apr 07 01:18:03 PDT 2009,lesbanim,"is brap brap brap, twitty twitty twitty "
Tue Apr 07 00:09:01 PDT 2009,dougggie,@reikifurbabies @petsaretalking Nice product! Think I'll have to wait until next time I'm in the US to try it unless you ship o/seas 
Tue Apr 07 01:38:45 PDT 2009,tink_65,My baby's heading for Perth 
Mon Apr 06 22:23:06 PDT 2009,kristenwolf,finally going to bed!  so tired. Was gonna watch The Hills but didnt =/
Mon Apr 06 23:38:38 PDT 2009,creativetide,"Another fun time that was worth staying up late on a work night for. Besides, Sushi and Disney's Gargoyles = all kinds of win. "
Tue Apr 07 04:11:39 PDT 2009,Serena_xo,sickk   in class essay tomorrow last day of school on thurs woooohhh
Tue Apr 07 03:23:14 PDT 2009,sebby_peek,"gets kinda annoyed for no apparent reason  off to do some religion homework, then some english D:"
Tue Apr 07 00:32:09 PDT 2009,rampantheart,@devakishor Oh oh! That's sad! 
Tue Apr 07 02:09:06 PDT 2009,tashaisastupid,feel like saying what he previously said to me but I's not a beeeeeeeyatch.  HAR HAR.
Tue Apr 07 01:51:42 PDT 2009,stankugo,enjoying lunch at the lake of constance - uh that would be cool! but impossible 
Tue Apr 07 02:03:46 PDT 2009,stormduck,@jardinjaponais *hugs* I hope your day gets better. Cell phone providers are made of suck 
Tue Apr 07 00:16:40 PDT 2009,twitt_twattery,Still feel feckin arseholed...a sign of old age me thinks 
Tue Apr 07 02:35:58 PDT 2009,harissamin,wants an iphone 
Tue Apr 07 02:40:24 PDT 2009,kassy4,"@matthewknight i don't know...! I can ping the site, but it won't load at all for me...  I'm trying to contact dreamhost "
Tue Apr 07 02:14:28 PDT 2009,corruption_x,Morninggggg  how am i just up now when my alarm went off two hours a go...
Tue Apr 07 00:27:08 PDT 2009,charlierobinson,@Sir_Almo it wont let me play DOH keeps saying user not valid 
Tue Apr 07 03:06:50 PDT 2009,MoodleDan,#mmuk09 Moodle 1.x must upgrade to 1.9 before being upgraded to 2.0 - Themes will probably break though 
Tue Apr 07 02:31:17 PDT 2009,AviiS,@HopeOk but i will be soon.  -dies-
Tue Apr 07 00:13:43 PDT 2009,sassisam,"@valeriekhoo I love my chiro, he's fantastic "
Tue Apr 07 02:19:19 PDT 2009,eeli_y,@modejunkie awww sweetness! But he's still a cutie! 
Mon Apr 06 22:27:48 PDT 2009,suzi98babe,Watchin Greek then off to Knighty Knight!! 
Mon Apr 06 23:13:35 PDT 2009,melkins,@JoeyLibetta Been better. Sore throat and sniffles today. You well? 
Tue Apr 07 01:38:00 PDT 2009,mnky,"is loving the sunshine, loving having slept, loving life in general "
Tue Apr 07 02:03:22 PDT 2009,jenbishopsydney,@witmol That is one amusing place name! We got your postcard today. Thanks! 2 sleeps until I fly 
Mon Apr 06 22:27:45 PDT 2009,yolie81,"@grum WAH I can't see clip, must be el-stupido work filters. Can't wait 'till I get a 'puter. Something else 2 blame ex 4. He broke mine "
Mon Apr 06 23:08:53 PDT 2009,ATG,@Jnez How are the kitties/kiddies? 
Tue Apr 07 03:12:29 PDT 2009,subaie,"@ammarz I could not install it for XP users here in Aramco, Vista users have no problem, weird "
Tue Apr 07 03:57:17 PDT 2009,desipage,My groat feels like it's getting sore 
Tue Apr 07 00:13:03 PDT 2009,azharc,"Whoa, apparently my Etys are coming back tomorrow! Strangely, they didn't charge me for repairs. Complimentary UPS shipping. Etymotic R. "
Tue Apr 07 02:46:34 PDT 2009,khanh_coltech,thï¿½m m?t l?n nï¿½i d?i 
Mon Apr 06 23:15:57 PDT 2009,Monika29,Work laptop is officially dead .. Not happy at all.. 
Tue Apr 07 00:43:56 PDT 2009,e_l_l_y,I can't go to sleep! let's conversate 
Mon Apr 06 23:27:50 PDT 2009,tomazstolfa,I've just spent 1 hour to enter all the bureaucratic nonsense for March. What a waste of my time 
Tue Apr 07 00:43:49 PDT 2009,katiecairnie,itttsss redsox seasonnnnnn 
Tue Apr 07 01:18:30 PDT 2009,sophie_1992,good morning! i'm off to the hospital with my dad to spend basically all day in the waiting room just for a two minute app fun fun fun! 
Tue Apr 07 01:23:58 PDT 2009,cmyers581,@aheartofstars it made me a stronger person 
Mon Apr 06 22:42:49 PDT 2009,paulmoreton1978,"I swear no matter how long I've been getting up at 5am, it never gets any easier. Man my eyes hurts wah "
Mon Apr 06 23:15:25 PDT 2009,awesome_jordy,being bored at homee 
Mon Apr 06 23:22:45 PDT 2009,Miahpeah,Also getting alpaca and ima walk it 
Mon Apr 06 23:02:51 PDT 2009,katieflower,new to this omg 
Tue Apr 07 00:52:34 PDT 2009,unicorngirl,"Argh, opened my crisps upside down.  I hate that. "
Mon Apr 06 23:13:35 PDT 2009,rchlrchfrt,went to ihop again. Great for a diet   At least there were no kung foo pancakes this time. -Rachel-
